id,date,store_nbr,family,sales,onpromotion
2810930,2017-05-01,29,MAGAZINES,1.0,0
37028,2013-01-21,48,BEAUTY,9.0,0
2259546,2016-06-24,9,BEVERAGES,1876.0,4
797180,2014-03-25,26,SEAFOOD,0.0,0
361503,2013-07-22,51,LINGERIE,8.0,0
766774,2014-03-08,23,LADIESWEAR,8.0,0
3436,2013-01-02,6,BOOKS,0.0,0
860392,2014-04-29,5,HOME AND KITCHEN II,0.0,0
1726482,2015-08-29,50,LINGERIE,8.0,0
1719749,2015-08-26,12,LAWN AND GARDEN,0.0,0
1664928,2015-07-26,24,GROCERY I,4048.0,20
2468096,2016-10-20,1,PET SUPPLIES,6.0,0
1665051,2015-07-26,28,BEVERAGES,5025.0,4
2747508,2017-03-26,49,PLAYERS AND ELECTRONICS,84.0,0
824864,2014-04-09,52,PREPARED FOODS,0.0,0
2484759,2016-10-29,27,MEATS,325.599,1
2118909,2016-04-07,12,GROCERY I,2638.0,1
2392350,2016-09-07,34,HOME AND KITCHEN I,40.0,1
2765772,2017-04-06,12,DELI,222.0,6
1454027,2015-03-29,7,HARDWARE,0.0,0
777108,2014-03-14,13,MEATS,110.345,0
985021,2014-07-08,47,BOOKS,0.0,0
2909007,2017-06-25,30,MEATS,64.086,1
465456,2013-09-19,19,MEATS,154.59201,0
294677,2013-06-15,27,LAWN AND GARDEN,6.0,0
688202,2014-01-23,19,LAWN AND GARDEN,0.0,0
1667501,2015-07-27,46,FROZEN FOODS,166.625,1
2543580,2016-12-01,28,CELEBRATION,13.0,0
1370688,2015-02-11,19,AUTOMOTIVE,2.0,0
1625911,2015-07-04,3,BABY CARE,0.0,0
2100618,2016-03-27,49,BEVERAGES,8885.0,4
1779859,2015-09-28,49,BOOKS,0.0,0
1783601,2015-09-30,53,HOME APPLIANCES,0.0,0
504354,2013-10-11,10,HOME AND KITCHEN I,0.0,0
2439912,2016-10-04,19,MEATS,128.288,0
1840157,2015-11-01,40,FROZEN FOODS,45.32,0
397840,2013-08-12,21,PERSONAL CARE,0.0,0
228749,2013-05-09,27,PET SUPPLIES,0.0,0
1990946,2016-01-26,21,MAGAZINES,2.0,0
2478431,2016-10-25,49,SEAFOOD,103.836,2
869586,2014-05-04,9,BEVERAGES,2199.0,1
339631,2013-07-10,38,POULTRY,61.343,0
480663,2013-09-27,45,HOME CARE,0.0,0
1093189,2014-09-07,31,SCHOOL AND OFFICE SUPPLIES,2.0,0
1742513,2015-09-07,50,HARDWARE,2.0,0
1903224,2015-12-07,10,HOME AND KITCHEN I,4.0,0
260812,2013-05-27,27,GROCERY II,10.0,0
1199397,2014-11-06,12,GROCERY I,2617.0,0
197219,2013-04-21,42,FROZEN FOODS,0.0,0
1735960,2015-09-04,17,POULTRY,236.433,14
1289242,2014-12-27,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
187074,2013-04-15,8,PRODUCE,0.0,0
2366489,2016-08-23,9,PET SUPPLIES,5.0,0
2793477,2017-04-21,39,PLAYERS AND ELECTRONICS,11.0,0
1313952,2015-01-10,26,MEATS,200.838,0
50863,2013-01-29,36,EGGS,0.0,0
2321160,2016-07-29,37,CELEBRATION,17.0,0
870812,2014-05-05,42,DAIRY,0.0,0
2635615,2017-01-23,10,BOOKS,0.0,0
37894,2013-01-22,22,EGGS,0.0,0
1918319,2015-12-15,33,PREPARED FOODS,20.0,0
1774373,2015-09-25,44,PREPARED FOODS,466.661,1
1790831,2015-10-04,7,LAWN AND GARDEN,19.0,0
1757959,2015-09-16,34,HOME AND KITCHEN II,24.0,0
75522,2013-02-12,28,HOME CARE,0.0,0
1149055,2014-10-08,49,POULTRY,946.083,0
2028042,2016-02-16,12,PLAYERS AND ELECTRONICS,2.0,0
1413400,2015-03-07,17,EGGS,98.0,1
400575,2013-08-13,48,LINGERIE,0.0,0
903707,2014-05-24,16,BEAUTY,0.0,0
1088980,2014-09-05,14,GROCERY II,0.0,0
1786252,2015-10-02,28,POULTRY,242.497,17
2289114,2016-07-11,38,BEVERAGES,1733.0,13
281949,2013-06-08,2,PRODUCE,20.0,0
2185768,2016-05-14,38,GROCERY II,40.0,0
2193094,2016-05-18,43,GROCERY II,0.0,0
2427689,2016-09-27,26,FROZEN FOODS,13.0,1
2931771,2017-07-08,2,HOME CARE,312.0,12
490931,2013-10-03,33,MAGAZINES,0.0,0
1377808,2015-02-15,18,PERSONAL CARE,115.0,0
1305542,2015-01-05,4,PREPARED FOODS,83.151,0
2377860,2016-08-30,28,GROCERY I,3426.729,62
2404610,2016-09-14,28,SEAFOOD,9.0,1
144040,2013-03-22,5,POULTRY,113.12,0
1627810,2015-07-05,32,LADIESWEAR,0.0,0
2091340,2016-03-22,38,SCHOOL AND OFFICE SUPPLIES,1.0,0
2830072,2017-05-12,16,PERSONAL CARE,153.0,16
1857341,2015-11-11,23,BEAUTY,4.0,0
2484543,2016-10-29,21,CELEBRATION,8.0,5
618948,2013-12-14,26,AUTOMOTIVE,1.0,0
2633154,2017-01-21,40,HOME CARE,439.0,9
2441094,2016-10-04,51,HOME CARE,200.0,12
1016565,2014-07-26,32,AUTOMOTIVE,3.0,0
1713388,2015-08-22,33,POULTRY,352.191,0
90433,2013-02-20,46,GROCERY II,14.0,0
482696,2013-09-28,52,BREAD/BAKERY,0.0,0
1796484,2015-10-08,15,PRODUCE,547.416,0
1065504,2014-08-22,6,AUTOMOTIVE,2.0,0
2499954,2016-11-06,53,CELEBRATION,12.0,0
1806219,2015-10-13,38,PRODUCE,1767.376,1
1810654,2015-10-16,13,EGGS,41.0,0
1575282,2015-06-05,9,PLAYERS AND ELECTRONICS,6.0,0
1605522,2015-06-22,8,CELEBRATION,24.0,0
1228269,2014-11-22,22,DELI,0.0,0
1419980,2015-03-10,50,MAGAZINES,0.0,0
1621405,2015-07-01,52,HOME AND KITCHEN II,0.0,0
203277,2013-04-25,12,PRODUCE,0.0,0
2586870,2016-12-26,42,AUTOMOTIVE,6.0,0
677522,2014-01-17,19,SEAFOOD,3.0,0
2642127,2017-01-26,42,HOME AND KITCHEN I,14.0,2
31228,2013-01-18,35,EGGS,34.0,0
1797446,2015-10-08,42,BEAUTY,3.0,0
2743884,2017-03-24,48,AUTOMOTIVE,7.0,0
1612356,2015-06-26,49,DELI,324.381,60
1395598,2015-02-25,17,POULTRY,195.223,0
811003,2014-04-02,14,POULTRY,67.866,0
321352,2013-06-30,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
1543219,2015-05-19,1,CLEANING,823.0,1
4506,2013-01-03,35,HOME CARE,0.0,0
2659264,2017-02-05,23,PERSONAL CARE,192.0,7
2426766,2016-09-26,5,GROCERY I,2728.0,52
327245,2013-07-03,40,HOME APPLIANCES,1.0,0
539910,2013-10-30,8,PRODUCE,0.0,0
2231151,2016-06-09,11,LINGERIE,6.0,0
2080954,2016-03-16,47,CLEANING,1992.0,5
2705754,2017-03-03,28,HOME CARE,284.0,8
2824829,2017-05-09,19,PREPARED FOODS,39.0,0
1147199,2014-10-07,47,LAWN AND GARDEN,16.0,0
1455415,2015-03-30,45,HOME AND KITCHEN II,21.0,0
2582510,2016-12-23,2,PREPARED FOODS,142.241,3
1345260,2015-01-27,54,HOME AND KITCHEN I,13.0,0
732446,2014-02-17,10,FROZEN FOODS,21.0,0
682995,2014-01-20,22,PLAYERS AND ELECTRONICS,0.0,0
1091355,2014-09-06,30,GROCERY I,1345.0,7
2681460,2017-02-17,46,GROCERY I,7781.0,56
46372,2013-01-27,10,CLEANING,777.0,0
909459,2014-05-27,27,GROCERY I,2085.0,0
21763,2013-01-13,2,HOME AND KITCHEN II,0.0,0
2150454,2016-04-24,47,DELI,856.515,2
250395,2013-05-21,34,MEATS,163.743,0
764744,2014-03-07,17,BEAUTY,0.0,0
859152,2014-04-29,15,PRODUCE,0.0,0
1745887,2015-09-09,45,"LIQUOR,WINE,BEER",166.0,0
2065252,2016-03-07,7,GROCERY II,64.0,0
628948,2013-12-19,7,BABY CARE,0.0,0
2848057,2017-05-22,20,PERSONAL CARE,275.0,9
976827,2014-07-04,17,PLAYERS AND ELECTRONICS,6.0,0
1121067,2014-09-23,14,MEATS,345.45398,0
973060,2014-07-02,11,"LIQUOR,WINE,BEER",27.0,0
1887462,2015-11-28,18,PLAYERS AND ELECTRONICS,10.0,0
1666803,2015-07-27,27,CELEBRATION,10.0,0
337725,2013-07-09,35,BEVERAGES,217.0,0
1359051,2015-02-04,41,GROCERY I,2273.0,4
2553949,2016-12-07,19,GROCERY II,3.0,0
19475,2013-01-11,6,BREAD/BAKERY,301.624,0
353378,2013-07-18,24,HARDWARE,0.0,0
375774,2013-07-30,52,BEVERAGES,0.0,0
500556,2013-10-08,53,GROCERY I,0.0,0
462228,2013-09-17,28,PRODUCE,0.0,0
2540165,2016-11-29,31,MAGAZINES,1.0,0
2175176,2016-05-08,40,HARDWARE,1.0,0
1005113,2014-07-20,10,SEAFOOD,0.0,0
2410066,2016-09-17,31,EGGS,253.0,0
2113705,2016-04-04,16,"LIQUOR,WINE,BEER",19.0,0
2520431,2016-11-18,28,MAGAZINES,0.0,0
1415499,2015-03-08,25,PRODUCE,11.0,0
2724528,2017-03-13,54,HOME AND KITCHEN I,23.0,1
2468164,2016-10-20,11,POULTRY,264.926,0
1076566,2014-08-29,16,CLEANING,709.0,0
1861348,2015-11-13,35,HOME AND KITCHEN II,5.0,0
2387081,2016-09-04,36,PET SUPPLIES,8.0,0
2600470,2017-01-03,24,BOOKS,4.0,0
1547230,2015-05-21,21,PERSONAL CARE,0.0,0
1132869,2014-09-29,45,GROCERY I,6776.0,2
1895868,2015-12-02,53,HOME CARE,194.0,1
2928571,2017-07-06,3,LADIESWEAR,27.0,0
1315696,2015-01-11,25,LADIESWEAR,0.0,0
57115,2013-02-02,11,PERSONAL CARE,562.0,0
300820,2013-06-18,49,PERSONAL CARE,130.0,0
1902781,2015-12-06,48,BABY CARE,0.0,0
1694239,2015-08-11,46,LADIESWEAR,29.0,0
1911366,2015-12-11,39,CELEBRATION,4.0,0
1116947,2014-09-20,48,PREPARED FOODS,214.993,0
96150,2013-02-23,7,LINGERIE,4.0,0
2376082,2016-08-29,28,HOME AND KITCHEN II,12.0,0
2795701,2017-04-22,51,CLEANING,1511.0,34
597568,2013-12-02,26,BOOKS,0.0,0
1676209,2015-08-01,40,CLEANING,2732.0,1
1434634,2015-03-19,12,PERSONAL CARE,86.0,0
2832264,2017-05-13,28,CELEBRATION,22.0,0
231602,2013-05-10,8,DAIRY,1061.0,0
2577458,2016-12-20,28,PET SUPPLIES,3.0,0
2463085,2016-10-17,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
1752874,2015-09-13,41,GROCERY II,32.0,0
924555,2014-06-04,5,PLAYERS AND ELECTRONICS,0.0,0
212401,2013-04-30,19,GROCERY II,7.0,0
610213,2013-12-09,30,EGGS,118.0,0
953888,2014-06-21,23,MAGAZINES,0.0,0
93397,2013-02-22,3,CLEANING,1555.0,0
40622,2013-01-23,48,SEAFOOD,16.705,0
133811,2013-03-17,13,PREPARED FOODS,20.0,0
2650052,2017-01-31,15,LAWN AND GARDEN,0.0,0
75078,2013-02-12,16,BEVERAGES,405.0,0
2352396,2016-08-16,13,MEATS,168.429,0
99149,2013-02-25,40,HOME APPLIANCES,0.0,0
283482,2013-06-09,13,GROCERY I,2306.0,0
2784643,2017-04-16,41,BOOKS,0.0,0
988499,2014-07-10,44,HOME APPLIANCES,0.0,0
2079172,2016-03-15,47,CLEANING,1755.0,8
2232353,2016-06-09,45,BEAUTY,5.0,0
1633472,2015-07-08,41,BREAD/BAKERY,502.872,1
2013475,2016-02-07,53,GROCERY II,19.0,0
1016365,2014-07-26,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2143709,2016-04-20,8,PREPARED FOODS,218.742,1
1235655,2014-11-26,3,BEVERAGES,6358.0,1
1093112,2014-09-07,3,LAWN AND GARDEN,26.0,0
970023,2014-06-30,26,LINGERIE,5.0,0
2455786,2016-10-13,14,PERSONAL CARE,283.0,8
2253554,2016-06-21,4,HOME APPLIANCES,0.0,0
232518,2013-05-11,33,AUTOMOTIVE,4.0,0
573302,2013-11-18,44,PET SUPPLIES,0.0,0
367926,2013-07-26,32,DELI,49.0,0
1649869,2015-07-17,51,BABY CARE,0.0,0
2789493,2017-04-19,28,BEVERAGES,1980.0,34
1771362,2015-09-24,10,LINGERIE,1.0,0
2748393,2017-03-27,24,LINGERIE,20.0,0
1844401,2015-11-04,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
1411804,2015-03-06,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
133793,2013-03-17,13,FROZEN FOODS,16.0,0
504933,2013-10-11,27,AUTOMOTIVE,3.0,0
336904,2013-07-09,12,CLEANING,673.0,0
1296729,2014-12-31,42,PLAYERS AND ELECTRONICS,0.0,0
747794,2014-02-25,40,HARDWARE,0.0,0
558483,2013-11-10,29,MEATS,0.0,0
1183436,2014-10-28,14,MAGAZINES,0.0,0
2353119,2016-08-16,33,LINGERIE,13.0,0
1943332,2015-12-30,35,POULTRY,82.265,0
2926875,2017-07-05,32,CELEBRATION,1.0,0
2232209,2016-06-09,40,MAGAZINES,2.0,0
2292705,2016-07-13,38,PRODUCE,2730.947,172
939219,2014-06-13,12,CELEBRATION,0.0,0
451616,2013-09-11,30,FROZEN FOODS,18.0,0
207813,2013-04-27,4,GROCERY I,3306.0,0
1509902,2015-04-30,24,LAWN AND GARDEN,6.0,0
309907,2013-06-23,54,BOOKS,0.0,0
1219046,2014-11-17,13,PET SUPPLIES,1.0,0
178779,2013-04-11,25,HOME CARE,0.0,0
599251,2013-12-03,23,BOOKS,0.0,0
440749,2013-09-05,26,BABY CARE,0.0,0
1182042,2014-10-27,25,HOME AND KITCHEN I,35.0,0
674072,2014-01-15,22,HARDWARE,0.0,0
422127,2013-08-25,52,MEATS,0.0,0
938210,2014-06-12,33,LAWN AND GARDEN,0.0,0
2198745,2016-05-21,51,LINGERIE,0.0,0
2063324,2016-03-06,51,SEAFOOD,71.101,0
1546023,2015-05-20,38,CELEBRATION,0.0,0
694453,2014-01-26,44,BABY CARE,0.0,0
2546486,2016-12-03,1,DAIRY,756.0,19
69954,2013-02-09,21,PLAYERS AND ELECTRONICS,0.0,0
2522885,2016-11-19,47,BEAUTY,24.0,1
29117,2013-01-17,26,FROZEN FOODS,42.854,0
956901,2014-06-22,9,AUTOMOTIVE,11.0,0
608448,2013-12-08,30,PLAYERS AND ELECTRONICS,0.0,0
1887881,2015-11-28,3,HOME APPLIANCES,3.0,0
541864,2013-11-01,13,BOOKS,0.0,0
692530,2014-01-25,4,PERSONAL CARE,258.0,0
2367539,2016-08-24,38,LAWN AND GARDEN,3.0,1
444683,2013-09-07,36,DAIRY,197.0,0
1762534,2015-09-19,13,BOOKS,0.0,0
2538558,2016-11-28,37,AUTOMOTIVE,1.0,0
2348680,2016-08-14,1,BOOKS,0.0,0
50658,2013-01-29,30,BEVERAGES,194.0,0
1328272,2015-01-18,28,"LIQUOR,WINE,BEER",0.0,0
1148990,2014-10-08,47,PREPARED FOODS,263.954,1
1002214,2014-07-18,3,BOOKS,0.0,0
1793189,2015-10-06,23,BEAUTY,1.0,0
523133,2013-10-21,37,HOME APPLIANCES,0.0,0
1861402,2015-11-13,37,BOOKS,0.0,0
1766797,2015-09-21,32,EGGS,117.0,7
641691,2013-12-28,14,CELEBRATION,0.0,0
308788,2013-06-23,23,CLEANING,797.0,0
1940784,2015-12-29,14,LINGERIE,2.0,0
1617826,2015-06-29,52,BABY CARE,0.0,0
848915,2014-04-23,28,MAGAZINES,0.0,0
66455,2013-02-07,23,PET SUPPLIES,0.0,0
269999,2013-06-01,34,PET SUPPLIES,0.0,0
2257003,2016-06-23,37,BABY CARE,0.0,0
1639957,2015-07-12,23,"LIQUOR,WINE,BEER",0.0,0
1276910,2014-12-19,37,DAIRY,1154.0,1
2711299,2017-03-06,33,LADIESWEAR,0.0,0
1980693,2016-01-20,34,AUTOMOTIVE,1.0,0
2937197,2017-07-11,21,SEAFOOD,6.0,1
2585989,2016-12-26,18,EGGS,197.0,24
739044,2014-02-20,45,DELI,292.545,0
2441066,2016-10-04,50,MAGAZINES,4.0,0
703456,2014-01-31,46,POULTRY,1201.7306,0
2335648,2016-08-06,43,CLEANING,1171.0,16
2624819,2017-01-16,7,SEAFOOD,64.19,1
1833591,2015-10-28,7,GROCERY I,3884.0,4
620290,2013-12-15,13,"LIQUOR,WINE,BEER",0.0,0
2361637,2016-08-21,22,PERSONAL CARE,156.0,4
950437,2014-06-19,27,BOOKS,0.0,0
1523733,2015-05-08,12,MEATS,0.0,0
2857588,2017-05-27,38,LADIESWEAR,52.0,0
1215333,2014-11-15,1,DELI,120.435,0
1565725,2015-05-31,40,CLEANING,2320.0,1
835647,2014-04-15,6,LINGERIE,8.0,0
1940639,2015-12-29,10,DAIRY,216.0,0
2585891,2016-12-26,15,FROZEN FOODS,182.315,1
2427083,2016-09-26,9,SEAFOOD,11.0,0
799963,2014-03-26,54,EGGS,69.0,0
2376328,2016-08-29,34,SCHOOL AND OFFICE SUPPLIES,4.0,0
2566169,2016-12-14,11,MAGAZINES,1.0,0
18826,2013-01-11,37,HOME AND KITCHEN II,0.0,0
954088,2014-06-21,29,PERSONAL CARE,0.0,0
2348159,2016-08-13,44,FROZEN FOODS,439.77,0
1742693,2015-09-07,6,PREPARED FOODS,129.633,0
2681154,2017-02-17,38,BEVERAGES,1782.0,13
1219605,2014-11-17,29,MEATS,0.0,0
2988118,2017-08-08,50,BABY CARE,0.0,0
2033470,2016-02-19,15,EGGS,119.0,0
1777397,2015-09-27,3,HOME APPLIANCES,0.0,0
1624809,2015-07-03,48,LINGERIE,3.0,0
1197623,2014-11-05,12,LAWN AND GARDEN,0.0,0
659007,2014-01-06,49,PRODUCE,6540.777,0
1000051,2014-07-17,19,LADIESWEAR,3.0,0
2288821,2016-07-11,3,CLEANING,1931.0,0
2910173,2017-06-26,14,BEAUTY,2.0,2
1422162,2015-03-12,12,PLAYERS AND ELECTRONICS,0.0,0
1336624,2015-01-23,12,PERSONAL CARE,90.0,0
815109,2014-04-04,3,DELI,299.0639,0
2886593,2017-06-12,51,HOME APPLIANCES,1.0,0
2934123,2017-07-09,35,PLAYERS AND ELECTRONICS,1.0,0
180016,2013-04-12,10,BABY CARE,0.0,0
2648113,2017-01-30,10,POULTRY,139.238,0
1485274,2015-04-16,33,EGGS,128.0,11
388952,2013-08-07,22,HARDWARE,0.0,0
464969,2013-09-18,54,SEAFOOD,0.0,0
2379764,2016-08-31,31,BEAUTY,5.0,0
83921,2013-02-17,14,BEAUTY,3.0,0
2019313,2016-02-11,18,EGGS,172.0,0
2653282,2017-02-01,6,HOME AND KITCHEN II,25.0,0
2988528,2017-08-09,12,HOME AND KITCHEN I,11.0,0
961743,2014-06-25,43,MEATS,102.46,1
46433,2013-01-27,12,BEAUTY,1.0,0
1349211,2015-01-30,16,CELEBRATION,0.0,0
884618,2014-05-13,3,LAWN AND GARDEN,7.0,0
1085723,2014-09-03,22,MAGAZINES,0.0,0
928666,2014-06-07,16,GROCERY II,0.0,0
1264226,2014-12-12,30,PREPARED FOODS,29.0,0
1856434,2015-11-10,47,LADIESWEAR,19.0,0
2912051,2017-06-27,16,SEAFOOD,0.0,0
1536406,2015-05-15,18,PERSONAL CARE,108.0,1
427992,2013-08-29,18,HOME AND KITCHEN I,0.0,0
1227829,2014-11-22,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
2342081,2016-08-10,24,BREAD/BAKERY,806.595,6
1449867,2015-03-27,4,GROCERY I,2950.0,9
2387378,2016-09-04,44,PET SUPPLIES,50.0,0
734353,2014-02-18,14,BOOKS,0.0,0
1047322,2014-08-12,45,BABY CARE,0.0,0
1476183,2015-04-11,28,PLAYERS AND ELECTRONICS,0.0,0
2371870,2016-08-27,1,POULTRY,263.073,1
1501328,2015-04-25,33,PET SUPPLIES,0.0,0
2372927,2016-08-27,39,PREPARED FOODS,71.756,0
1088596,2014-09-04,52,PERSONAL CARE,0.0,0
582486,2013-11-23,52,BEVERAGES,0.0,0
2178940,2016-05-10,46,HOME AND KITCHEN II,50.0,2
902351,2014-05-23,27,SEAFOOD,18.5732,0
2893165,2017-06-16,36,"LIQUOR,WINE,BEER",88.0,4
2439694,2016-10-04,13,BOOKS,0.0,0
2479038,2016-10-26,17,GROCERY I,3604.0,98
1659739,2015-07-23,29,BOOKS,0.0,0
2123972,2016-04-09,53,PET SUPPLIES,3.0,0
1037403,2014-08-07,17,HOME AND KITCHEN I,0.0,0
1035359,2014-08-06,1,HOME APPLIANCES,0.0,0
6204,2013-01-04,33,AUTOMOTIVE,4.0,0
2334463,2016-08-06,10,EGGS,36.0,0
901466,2014-05-22,52,BREAD/BAKERY,0.0,0
2394443,2016-09-08,42,PREPARED FOODS,78.009,0
1214909,2014-11-14,47,HARDWARE,2.0,0
2871726,2017-06-04,35,AUTOMOTIVE,10.0,0
2030844,2016-02-17,40,MEATS,129.332,0
712075,2014-02-05,39,BABY CARE,0.0,0
2938745,2017-07-12,15,PREPARED FOODS,24.0,0
2505947,2016-11-10,21,PET SUPPLIES,0.0,0
2345346,2016-08-12,16,BEVERAGES,1200.0,17
143746,2013-03-22,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
986311,2014-07-09,33,CLEANING,894.0,0
1263973,2014-12-12,24,CLEANING,1347.0,0
608984,2013-12-08,46,BEAUTY,12.0,0
2263160,2016-06-27,1,LAWN AND GARDEN,10.0,0
410201,2013-08-19,19,FROZEN FOODS,23.0,0
2187898,2016-05-15,47,SCHOOL AND OFFICE SUPPLIES,13.0,0
2270004,2016-06-30,51,AUTOMOTIVE,13.0,3
1298801,2015-01-01,50,LAWN AND GARDEN,0.0,0
108867,2013-03-03,14,AUTOMOTIVE,4.0,0
1385333,2015-02-19,29,PET SUPPLIES,0.0,0
658264,2014-01-06,29,GROCERY II,0.0,0
2156116,2016-04-27,6,POULTRY,484.293,1
31505,2013-01-18,42,MAGAZINES,0.0,0
591078,2013-11-28,43,HOME AND KITCHEN I,0.0,0
1143672,2014-10-05,48,MEATS,1735.983,0
2719613,2017-03-11,17,HOME APPLIANCES,1.0,0
2377574,2016-08-30,2,MAGAZINES,9.0,0
2755249,2017-03-31,17,GROCERY II,11.0,0
1221171,2014-11-18,23,CELEBRATION,14.0,0
2780368,2017-04-14,21,LADIESWEAR,0.0,0
2932782,2017-07-08,48,CELEBRATION,31.0,0
199161,2013-04-22,47,CELEBRATION,0.0,0
1235141,2014-11-26,15,HOME APPLIANCES,0.0,0
844321,2014-04-20,49,HOME AND KITCHEN II,0.0,0
282373,2013-06-08,31,PERSONAL CARE,315.0,0
1984939,2016-01-22,52,"LIQUOR,WINE,BEER",0.0,0
2796398,2017-04-23,21,FROZEN FOODS,108.0,4
2255615,2016-06-22,47,SEAFOOD,69.575,3
2961866,2017-07-25,14,HOME APPLIANCES,0.0,0
2653680,2017-02-02,17,HOME CARE,290.0,10
1399292,2015-02-27,20,PET SUPPLIES,0.0,0
239455,2013-05-15,28,CLEANING,570.0,0
468074,2013-09-20,42,BEAUTY,0.0,0
1949780,2016-01-03,17,DAIRY,1136.0,2
1000620,2014-07-17,34,PLAYERS AND ELECTRONICS,4.0,0
1677211,2015-08-02,19,LADIESWEAR,8.0,0
2081497,2016-03-17,12,"LIQUOR,WINE,BEER",23.0,0
1590421,2015-06-14,33,LADIESWEAR,0.0,0
2056100,2016-03-02,5,BEAUTY,15.0,0
2494737,2016-11-03,8,BEVERAGES,3681.0,52
2150194,2016-04-24,4,GROCERY II,28.0,0
506074,2013-10-11,9,LADIESWEAR,0.0,0
1702171,2015-08-16,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2163755,2016-05-02,20,FROZEN FOODS,68.0,1
2999322,2017-08-15,15,HOME CARE,185.0,6
1708679,2015-08-19,51,BREAD/BAKERY,1013.143,1
207312,2013-04-27,26,CELEBRATION,0.0,0
1555250,2015-05-25,46,PET SUPPLIES,0.0,0
548723,2013-11-04,54,SEAFOOD,0.0,0
2936482,2017-07-10,51,EGGS,322.0,0
1637931,2015-07-11,17,DELI,629.0,2
1432522,2015-03-17,52,PERSONAL CARE,0.0,0
1145854,2014-10-07,1,POULTRY,277.37,0
244457,2013-05-18,18,PET SUPPLIES,0.0,0
2621913,2017-01-15,25,PRODUCE,1418.946,9
2531951,2016-11-24,50,PET SUPPLIES,6.0,0
994103,2014-07-13,51,FROZEN FOODS,474.013,0
2290475,2016-07-12,26,FROZEN FOODS,12.0,0
2120127,2016-04-07,46,DELI,535.453,1
174399,2013-04-08,51,PLAYERS AND ELECTRONICS,0.0,0
2289244,2016-07-11,41,BABY CARE,0.0,0
1965273,2016-01-11,50,MEATS,522.464,0
2264735,2016-06-27,53,FROZEN FOODS,146.0,10
2278283,2016-07-05,33,PREPARED FOODS,32.0,0
2484876,2016-10-29,30,DELI,124.0,6
2629630,2017-01-19,41,PERSONAL CARE,157.0,10
1409393,2015-03-04,53,PREPARED FOODS,60.183,0
1643386,2015-07-14,2,LADIESWEAR,18.0,0
392229,2013-08-09,14,MEATS,147.077,0
454320,2013-09-12,7,DELI,140.617,0
1250910,2014-12-04,8,GROCERY I,3857.0,4
2754814,2017-03-30,54,CLEANING,744.0,22
1061227,2014-08-20,35,GROCERY II,2.0,0
1710492,2015-08-20,52,BEVERAGES,0.0,0
994367,2014-07-14,1,FROZEN FOODS,110.0,0
2273039,2016-07-02,36,SEAFOOD,0.0,0
576828,2013-11-20,43,LINGERIE,4.0,0
2436452,2016-10-02,21,PREPARED FOODS,117.061,0
2054598,2016-03-01,8,HOME CARE,363.0,0
554328,2013-11-08,12,PLAYERS AND ELECTRONICS,0.0,0
1863065,2015-11-14,33,HOME APPLIANCES,0.0,0
1044096,2014-08-10,54,DELI,298.0,0
2670056,2017-02-11,26,PET SUPPLIES,2.0,0
62464,2013-02-05,11,POULTRY,513.828,0
2875824,2017-06-06,5,CELEBRATION,21.0,0
267394,2013-05-31,11,POULTRY,288.8,0
2250374,2016-06-19,50,BREAD/BAKERY,727.802,1
473515,2013-09-23,44,SCHOOL AND OFFICE SUPPLIES,0.0,0
1955447,2016-01-06,25,SEAFOOD,4.0,0
846001,2014-04-21,46,GROCERY II,37.0,0
947451,2014-06-17,42,LINGERIE,0.0,0
916376,2014-05-31,20,SEAFOOD,0.0,0
853017,2014-04-25,43,AUTOMOTIVE,9.0,0
1412766,2015-03-06,49,BEVERAGES,4280.0,0
1891563,2015-11-30,33,BEVERAGES,2027.0,0
2694307,2017-02-24,7,"LIQUOR,WINE,BEER",244.0,2
657357,2014-01-05,52,PRODUCE,0.0,0
1889627,2015-11-29,29,HARDWARE,3.0,0
1072667,2014-08-26,7,BEAUTY,2.0,0
53657,2013-01-31,14,SEAFOOD,16.0,0
493944,2013-10-05,19,AUTOMOTIVE,1.0,0
998584,2014-07-16,28,BOOKS,0.0,0
1041155,2014-08-09,22,BREAD/BAKERY,0.0,0
1504092,2015-04-27,11,HOME CARE,0.0,0
608119,2013-12-08,21,POULTRY,0.0,0
1661492,2015-07-24,28,DAIRY,376.0,1
2214387,2016-05-30,40,LINGERIE,3.0,0
2681609,2017-02-17,5,PREPARED FOODS,69.799,2
2752288,2017-03-29,33,"LIQUOR,WINE,BEER",75.0,0
577245,2013-11-20,6,DELI,276.353,0
2992321,2017-08-11,19,GROCERY II,6.0,0
2221271,2016-06-03,34,DAIRY,646.0,6
2591411,2016-12-29,2,LAWN AND GARDEN,7.0,0
558909,2013-11-10,40,LINGERIE,4.0,0
2217133,2016-06-01,18,POULTRY,189.796,1
1174373,2014-10-23,10,BEAUTY,1.0,0
1306417,2015-01-06,15,GROCERY II,4.0,0
